A0NGI1	CGI_10010648	1e-31	TM234_ANOGA	reviewed	Transmembrane protein 234 homolog	AGAP012180	Anopheles gambiae (African malaria mosquito)	140		integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]	GO:0016021	CGI_10010648	scaffold1127	45024	45026	100	mRNA	43951	45586
O15027	CGI_10027751	4e-123	SC16A_HUMAN	reviewed	Protein transport protein Sec16A (SEC16 homolog A)	SEC16A KIAA0310 SEC16 SEC16L	Homo sapiens (Human)	2179	COPII vesicle coating [GO:0048208]; endoplasmic reticulum organization [GO:0007029]; protein transport [GO:0015031]; substantia nigra development [GO:0021762]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]		cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; COPII vesicle coating [GO:0048208]; endoplasmic reticulum organization [GO:0007029]; protein transport [GO:0015031]; substantia nigra development [GO:0021762]	GO:0000139; GO:0005783; GO:0005789; GO:0005794; GO:0005829; GO:0007029; GO:0015031; GO:0021762; GO:0048208	CGI_10027751	scaffold1301	958700	958702	-100	mRNA	940827	961246
O15182	CGI_10026181	2e-93	CETN3_HUMAN	reviewed	Centrin-3	CETN3 CEN3	Homo sapiens (Human)	167	cell division [GO:0051301]; centrosome cycle [GO:0007098]	centriole [GO:0005814]; centrosome [GO:0005813]; nucleolus [GO:0005730]	calcium ion binding [GO:0005509]	centriole [GO:0005814]; centrosome [GO:0005813]; nucleolus [GO:0005730]; calcium ion binding [GO:0005509]; cell division [GO:0051301]; centrosome cycle [GO:0007098]	GO:0005509; GO:0005730; GO:0005813; GO:0005814; GO:0007098; GO:0051301	CGI_10026181	scaffold1154	648536	648538	100	mRNA	641731	648608
O15400	CGI_10025330	1e-55	STX7_HUMAN	reviewed	Syntaxin-7	STX7	Homo sapiens (Human)	261	intracellular protein transport [GO:0006886]; organelle assembly [GO:0070925]; organelle localization [GO:0051640]; positive regulation of receptor localization to synapse [GO:1902685]; positive regulation of T cell mediated cytotoxicity [GO:0001916]; regulation of protein localization to plasma membrane [GO:1903076]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]	azurophil granule [GO:0042582]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; immunological synapse [GO:0001772]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; SNARE complex [GO:0031201]; tertiary granule [GO:0070820]; vesicle [GO:0031982]	chloride channel inhibitor activity [GO:0019869]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; syntaxin binding [GO:0019905]	azurophil granule [GO:0042582]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; endocytic vesicle [GO:0030139]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; immunological synapse [GO:0001772]; integral component of membrane [GO:0016021]; late endosome [GO:0005770]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; SNARE complex [GO:0031201]; tertiary granule [GO:0070820]; vesicle [GO:0031982]; chloride channel inhibitor activity [GO:0019869]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; syntaxin binding [GO:0019905]; intracellular protein transport [GO:0006886]; organelle assembly [GO:0070925]; organelle localization [GO:0051640]; positive regulation of receptor localization to synapse [GO:1902685]; positive regulation of T cell mediated cytotoxicity [GO:0001916]; regulation of protein localization to plasma membrane [GO:1903076]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]	GO:0000149; GO:0001772; GO:0001916; GO:0005484; GO:0005764; GO:0005765; GO:0005768; GO:0005769; GO:0005770; GO:0005886; GO:0006886; GO:0006906; GO:0016021; GO:0019869; GO:0019905; GO:0030139; GO:0031201; GO:0031901; GO:0031982; GO:0042582; GO:0048278; GO:0048471; GO:0051640; GO:0055037; GO:0070062; GO:0070820; GO:0070925; GO:1902685; GO:1903076	CGI_10025330	scaffold149	903350	903352	100	mRNA	897350	904187
O29230	CGI_10006664	7e-07	RAD50_ARCFU	reviewed	DNA double-strand break repair Rad50 ATPase	rad50 AF_1032	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	886	DNA repair [GO:0006281]		ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]	GO:0005524; GO:0006281; GO:0016787; GO:0046872	CGI_10006664	scaffold536	10839	10841	100	mRNA	9032	12426
O35134	CGI_10014460	0.0	RPA1_MOUSE	reviewed	DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194)	Polr1a Rpa1 Rpo1-4	Mus musculus (Mouse)	1717	chromatin silencing at rDNA [GO:0000183]; negative regulation of protein localization to nucleolus [GO:1904750]; transcription initiation from RNA polymerase I promoter [GO:0006361]	DNA-directed RNA polymerase I complex [GO:0005736]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; RNA polymerase I activity [GO:0001054]; zinc ion binding [GO:0008270]	DNA-directed RNA polymerase I complex [GO:0005736]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; RNA polymerase I activity [GO:0001054]; zinc ion binding [GO:0008270]; chromatin silencing at rDNA [GO:0000183]; negative regulation of protein localization to nucleolus [GO:1904750]; transcription initiation from RNA polymerase I promoter [GO:0006361]	GO:0000183; GO:0001054; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005736; GO:0006361; GO:0008270; GO:1904750	CGI_10014460	scaffold890	56122	56124	100	mRNA	46122	73210
O43826	CGI_10004606	6e-79	G6PT1_HUMAN	reviewed	Glucose-6-phosphate exchanger SLC37A4 (Glucose-5-phosphate transporter) (Glucose-6-phosphate translocase) (Solute carrier family 37 member 4) (Transformation-related gene 19 protein) (TRG-19)	SLC37A4 G6PT G6PT1 PRO0685 TRG19	Homo sapiens (Human)	429	glucose-6-phosphate transport [GO:0015760]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; glucose transport [GO:0015758]; phosphate ion transmembrane transport [GO:0035435]; transport [GO:0006810]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of membrane [GO:0016021]; membrane [GO:0016020]	glucose 6-phosphate:inorganic phosphate antiporter activity [GO:0061513]; glucose-6-phosphate transmembrane transporter activity [GO:0015152]; transporter activity [GO:0005215]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; glucose 6-phosphate:inorganic phosphate antiporter activity [GO:0061513]; glucose-6-phosphate transmembrane transporter activity [GO:0015152]; transporter activity [GO:0005215]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; glucose transport [GO:0015758]; glucose-6-phosphate transport [GO:0015760]; phosphate ion transmembrane transport [GO:0035435]; transport [GO:0006810]	GO:0005215; GO:0005783; GO:0005789; GO:0006006; GO:0006810; GO:0015152; GO:0015758; GO:0015760; GO:0016020; GO:0016021; GO:0030176; GO:0035435; GO:0042593; GO:0061513	CGI_10004606	scaffold40980	79339	79341	-100	mRNA	79073	90416
O43913	CGI_10010442	2e-153	ORC5_HUMAN	reviewed	Origin recognition complex subunit 5	ORC5 ORC5L	Homo sapiens (Human)	435	DNA replication [GO:0006260]; DNA replication initiation [GO:0006270]; G1/S transition of mitotic cell cycle [GO:0000082]	cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nuclear origin of replication recognition complex [GO:0005664]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; origin recognition complex [GO:0000808]	ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; nucleotide binding [GO:0000166]	cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nuclear origin of replication recognition complex [GO:0005664]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; origin recognition complex [GO:0000808]; ATP binding [GO:0005524]; DNA replication origin binding [GO:0003688]; nucleotide binding [GO:0000166]; DNA replication [GO:0006260]; DNA replication initiation [GO:0006270]; G1/S transition of mitotic cell cycle [GO:0000082]	GO:0000082; GO:0000166; GO:0000784; GO:0000808; GO:0003688; GO:0005524; GO:0005634; GO:0005654; GO:0005664; GO:0005829; GO:0006260; GO:0006270	CGI_10010442	scaffold1858	56406	56408	100	mRNA	49788	62820
O46037	CGI_10014632	0.0	VINC_DROME	reviewed	Vinculin	Vinc CG3299	Drosophila melanogaster (Fruit fly)	961	cell adhesion [GO:0007155]; cytoskeletal anchoring at plasma membrane [GO:0007016]; neuron projection morphogenesis [GO:0048812]; phagocytosis [GO:0006909]	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; cytoplasmic side of apical plasma membrane [GO:0098592]; focal adhesion [GO:0005925]	actin binding [GO:0003779]; actin filament binding [GO:0051015]; structural molecule activity [GO:0005198]	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; cytoplasmic side of apical plasma membrane [GO:0098592]; focal adhesion [GO:0005925]; actin binding [GO:0003779]; actin filament binding [GO:0051015]; structural molecule activity [GO:0005198]; cell adhesion [GO:0007155]; cytoskeletal anchoring at plasma membrane [GO:0007016]; neuron projection morphogenesis [GO:0048812]; phagocytosis [GO:0006909]	GO:0003779; GO:0005198; GO:0005737; GO:0005925; GO:0006909; GO:0007016; GO:0007155; GO:0015629; GO:0048812; GO:0051015; GO:0098592	CGI_10014632	scaffold43956	323653	323655	100	mRNA	301996	328172
O54701	CGI_10009078	1e-117	NCKX2_RAT	reviewed	Sodium/potassium/calcium exchanger 2 (Na(+)/K(+)/Ca(2+)-exchange protein 2) (Retinal cone Na-Ca+K exchanger) (Solute carrier family 24 member 2)	Slc24a2 Nckx2	Rattus norvegicus (Rat)	670	calcium ion transmembrane transport [GO:0070588]; cellular calcium ion homeostasis [GO:0006874]; learning [GO:0007612]; long term synaptic depression [GO:0060292]; long-term synaptic potentiation [GO:0060291]; memory [GO:0007613]; response to stimulus [GO:0050896]; visual perception [GO:0007601]	integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]	cadmium ion binding [GO:0046870]; calcium, potassium:sodium antiporter activity [GO:0008273]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; manganese ion binding [GO:0030145]; nickel cation binding [GO:0016151]; potassium ion binding [GO:0030955]; protein dimerization activity [GO:0046983]; sodium ion binding [GO:0031402]; symporter activity [GO:0015293]	integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; cadmium ion binding [GO:0046870]; calcium channel activity [GO:0005262]; calcium ion binding [GO:0005509]; calcium, potassium:sodium antiporter activity [GO:0008273]; manganese ion binding [GO:0030145]; nickel cation binding [GO:0016151]; potassium ion binding [GO:0030955]; protein dimerization activity [GO:0046983]; sodium ion binding [GO:0031402]; symporter activity [GO:0015293]; calcium ion transmembrane transport [GO:0070588]; cellular calcium ion homeostasis [GO:0006874]; learning [GO:0007612]; long term synaptic depression [GO:0060292]; long-term synaptic potentiation [GO:0060291]; memory [GO:0007613]; response to stimulus [GO:0050896]; visual perception [GO:0007601]	GO:0005262; GO:0005509; GO:0005887; GO:0006874; GO:0007601; GO:0007612; GO:0007613; GO:0008273; GO:0015293; GO:0016151; GO:0030145; GO:0030955; GO:0031226; GO:0031402; GO:0046870; GO:0046983; GO:0050896; GO:0060291; GO:0060292; GO:0070588	CGI_10009078	scaffold1616	198913	198915	100	mRNA	186394	205716
O60306	CGI_10006403	0.0	AQR_HUMAN	reviewed	Intron-binding protein aquarius (Intron-binding protein of 160 kDa) (IBP160)	AQR KIAA0560	Homo sapiens (Human)	1485	mRNA splicing, via spliceosome [GO:0000398]; transcription-coupled nucleotide-excision repair [GO:0006283]	catalytic step 2 spliceosome [GO:0071013]; membrane [GO:0016020]; nucleoplasm [GO:0005654]	RNA binding [GO:0003723]	catalytic step 2 spliceosome [GO:0071013]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]; transcription-coupled nucleotide-excision repair [GO:0006283]	GO:0000398; GO:0003723; GO:0005654; GO:0006283; GO:0016020; GO:0071013	CGI_10006403	scaffold42236	79598	79600	-100	mRNA	70910	88740
O60504	CGI_10021679	7e-42	VINEX_HUMAN	reviewed	Vinexin (SH3-containing adapter molecule 1) (SCAM-1) (Sorbin and SH3 domain-containing protein 3)	SORBS3 SCAM1	Homo sapiens (Human)	671	actin filament organization [GO:0007015]; cell adhesion [GO:0007155]; cell-substrate adhesion [GO:0031589]; muscle contraction [GO:0006936]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; positive regulation of cytoskeleton organization [GO:0051495]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of stress fiber assembly [GO:0051496]	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]	structural constituent of cytoskeleton [GO:0005200]; transcription factor binding [GO:0008134]; vinculin binding [GO:0017166]	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; structural constituent of cytoskeleton [GO:0005200]; transcription factor binding [GO:0008134]; vinculin binding [GO:0017166]; actin filament organization [GO:0007015]; cell adhesion [GO:0007155]; cell-substrate adhesion [GO:0031589]; muscle contraction [GO:0006936]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; positive regulation of cytoskeleton organization [GO:0051495]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of stress fiber assembly [GO:0051496]	GO:0000122; GO:0005200; GO:0005634; GO:0005829; GO:0005856; GO:0005925; GO:0006936; GO:0007015; GO:0007155; GO:0008134; GO:0017166; GO:0031589; GO:0043410; GO:0051495; GO:0051496	CGI_10021679	scaffold1032	370264	370266	100	mRNA	344097	412046
O61577	CGI_10016028	3e-170	KTNA1_STRPU	reviewed	Katanin p60 ATPase-containing subunit A1 (Katanin p60 subunit A1) (EC 3.6.4.3) (p60 katanin)	KATNA1	Strongylocentrotus purpuratus (Purple sea urchin)	516	cell cycle [GO:0007049]; cell division [GO:0051301]; microtubule severing [GO:0051013]	cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle pole [GO:0000922]	ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule-severing ATPase activity [GO:0008568]	cytoplasm [GO:0005737]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; nucleus [GO:0005634]; spindle [GO:0005819]; spindle pole [GO:0000922]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule-severing ATPase activity [GO:0008568]; cell cycle [GO:0007049]; cell division [GO:0051301]; microtubule severing [GO:0051013]	GO:0000922; GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0005819; GO:0005874; GO:0007049; GO:0008017; GO:0008568; GO:0030496; GO:0051013; GO:0051301	CGI_10016028	scaffold504	249044	249046	100	mRNA	245472	293737
O75096	CGI_10026155	0.0	LRP4_HUMAN	reviewed	Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)	LRP4 KIAA0816 LRP10 MEGF7	Homo sapiens (Human)	1905	BMP signaling pathway [GO:0030509]; dendrite morphogenesis [GO:0048813]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; protein heterotetramerization [GO:0051290]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic growth at neuromuscular junction [GO:0051124]; Wnt signaling pathway involved in dorsal/ventral axis specification [GO:0044332]	cell surface [GO:0009986]; dendrite [GO:0030425]; flotillin complex [GO:0016600]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; receptor complex [GO:0043235]; synaptic membrane [GO:0097060]	apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]	cell surface [GO:0009986]; dendrite [GO:0030425]; flotillin complex [GO:0016600]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; receptor complex [GO:0043235]; synaptic membrane [GO:0097060]; apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]; BMP signaling pathway [GO:0030509]; dendrite morphogenesis [GO:0048813]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; protein heterotetramerization [GO:0051290]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic growth at neuromuscular junction [GO:0051124]; Wnt signaling pathway involved in dorsal/ventral axis specification [GO:0044332]	GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0009954; GO:0009986; GO:0014069; GO:0016021; GO:0016600; GO:0017147; GO:0030279; GO:0030425; GO:0030509; GO:0030971; GO:0031594; GO:0034185; GO:0042475; GO:0042733; GO:0042803; GO:0042813; GO:0043025; GO:0043235; GO:0044332; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0051290; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:1901631; GO:1904395	CGI_10026155	scaffold1154	154046	154048	-100	mRNA	126524	188335
