A2ASS6	CGI_10007905	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10007954	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10009888	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10009889	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10012798	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10016806	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10019011	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10022998	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10022999	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2ASS6	CGI_10028091	GO:0000794; GO:0001701; GO:0001756; GO:0002020; GO:0003007; GO:0003300; GO:0004674; GO:0004713; GO:0005200; GO:0005509; GO:0005516; GO:0005524; GO:0005859; GO:0005865; GO:0006936; GO:0006941; GO:0007015; GO:0007507; GO:0007512; GO:0008307; GO:0010628; GO:0010737; GO:0019899; GO:0019901; GO:0021591; GO:0030017; GO:0030018; GO:0030240; GO:0030241; GO:0030506; GO:0031430; GO:0031433; GO:0031672; GO:0031674; GO:0035995; GO:0042802; GO:0042805; GO:0043056; GO:0043621; GO:0045214; GO:0045859; GO:0048739; GO:0048769; GO:0050714; GO:0050790; GO:0051015; GO:0051371; GO:0051592; GO:0055002; GO:0055003; GO:0055008; GO:0060048; GO:0060419; GO:0070062; GO:0071688; GO:0097493; GO:1901897
A2AV25	CGI_10005575	GO:0008061; GO:0016020; GO:0016021; GO:0046872
A2AV25	CGI_10026882	GO:0008061; GO:0016020; GO:0016021; GO:0046872
A2AV25	CGI_10026883	GO:0008061; GO:0016020; GO:0016021; GO:0046872
A2AV25	CGI_10026886	GO:0008061; GO:0016020; GO:0016021; GO:0046872
A2AVA0	CGI_10004126	GO:0003682; GO:0005509; GO:0005576; GO:0005615; GO:0005737; GO:0007155; GO:0016020
A2AVA0	CGI_10005933	GO:0003682; GO:0005509; GO:0005576; GO:0005615; GO:0005737; GO:0007155; GO:0016020
A2AVA0	CGI_10007173	GO:0003682; GO:0005509; GO:0005576; GO:0005615; GO:0005737; GO:0007155; GO:0016020
A2AVA0	CGI_10011269	GO:0003682; GO:0005509; GO:0005576; GO:0005615; GO:0005737; GO:0007155; GO:0016020
A2AVA0	CGI_10016478	GO:0003682; GO:0005509; GO:0005576; GO:0005615; GO:0005737; GO:0007155; GO:0016020
A2AWP0	CGI_10026569	GO:0004842; GO:0005634; GO:0005737; GO:0005794; GO:0005815; GO:0005829; GO:0009966; GO:0016567; GO:0042127; GO:0043027; GO:0043066; GO:0046872; GO:0070247; GO:1990001
A2AWP8	CGI_10001937	GO:0005089; GO:0005096; GO:0005829; GO:0032933; GO:0035023; GO:0051496
A2AX52	CGI_10001323	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2AX52	CGI_10003288	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2AX52	CGI_10008455	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2AX52	CGI_10009194	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2AX52	CGI_10012379	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2AX52	CGI_10023717	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2AX52	CGI_10026902	GO:0005576; GO:0005578; GO:0005581; GO:0007155; GO:0043234; GO:0070208
A2BD83	CGI_10016532	GO:0000122; GO:0000993; GO:0006368; GO:0016570; GO:0016593; GO:0032968; GO:0045944
A2BD94	CGI_10008500	GO:0006974; GO:0016567; GO:0019005; GO:0030332; GO:0031145; GO:0031146; GO:0031571
A2BDB7	CGI_10011905	GO:0005634; GO:0005737; GO:0015031
A2BE28	CGI_10017954	GO:0000460; GO:0000470; GO:0000478; GO:0003723; GO:0005730; GO:0005737; GO:0006325; GO:0016020; GO:0030687; GO:0071339
A2BE76	CGI_10008891	GO:0071466
A2BFC9	CGI_10008521	GO:0005929
A2BFP5	CGI_10019739	GO:0005886; GO:0015379; GO:0016021; GO:0022820
A2BG43	CGI_10005258	GO:0005737; GO:0017089; GO:0051861
A2BGR3	CGI_10025557	GO:0000777; GO:0003677; GO:0004386; GO:0005524; GO:0007049; GO:0016539; GO:0051301
A2BHJ4	CGI_10017225	GO:0004535; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0006397; GO:0006417; GO:0030014; GO:0031047; GO:0046872
A2BID5	CGI_10015831	GO:0005886; GO:0007420; GO:0042471
A2BIG9	CGI_10000380	GO:0005634; GO:0005737; GO:0031417; GO:0043066
A2BIJ3	CGI_10008950	
A2BIR6	CGI_10021311	GO:0000287; GO:0005975; GO:0016787
A2CEA7	CGI_10019636	GO:0005089; GO:0005516; GO:0005789; GO:0005886; GO:0007264; GO:0035023
A2CES0	CGI_10024645	GO:0005576; GO:0007399; GO:0012505; GO:0016020; GO:0020037
A2CG63	CGI_10017095	GO:0005634; GO:0006349; GO:0006351; GO:0007283; GO:0034773; GO:0036124; GO:0044212; GO:0045944; GO:0097368
A2D5H2	CGI_10009922	GO:0001657; GO:0001658; GO:0001759; GO:0001822; GO:0003700; GO:0005634; GO:0005667; GO:0005737; GO:0006351; GO:0006355; GO:0006915; GO:0007389; GO:0007519; GO:0008283; GO:0030855; GO:0030878; GO:0042472; GO:0043524; GO:0043565; GO:0045664; GO:0045893; GO:0045944; GO:0048538; GO:0048699; GO:0048701; GO:0048704; GO:0048839; GO:0051451; GO:0072075; GO:0072095; GO:0072107; GO:0072172; GO:0090190
A2IBY8	CGI_10009472	GO:0005212; GO:0005516; GO:0005783; GO:0005886; GO:0005887; GO:0005921; GO:0006833; GO:0015250; GO:0016324; GO:0034220; GO:0045785; GO:0050896; GO:0051289; GO:1990349
A2RRD8	CGI_10019048	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0046872
A2RRV9	CGI_10018106	GO:0003954; GO:0016226; GO:0046872; GO:0051536; GO:0051539; GO:0097361
A2RSJ4	CGI_10003904	
A2RSX7	CGI_10006502	GO:0000049; GO:0005506; GO:0016706; GO:0031591; GO:0042803
A2RSY1	CGI_10019874	GO:0000123; GO:0005634; GO:0005654; GO:0005730; GO:0043231; GO:0043981; GO:0043982; GO:0043984; GO:0043995; GO:0043996; GO:0046972
A2RT62	CGI_10005036	GO:0004842; GO:0005737
A2RT91	CGI_10008512	GO:0005634; GO:0005737; GO:0016021
A2RT91	CGI_10022713	GO:0005634; GO:0005737; GO:0016021
A2RTL5	CGI_10014994	
A2RU49	CGI_10016104	GO:0005759; GO:0006554; GO:0047992
A2RU49	CGI_10016105	GO:0005759; GO:0006554; GO:0047992
A2RU49	CGI_10016107	GO:0005759; GO:0006554; GO:0047992
A2RU49	CGI_10027033	GO:0005759; GO:0006554; GO:0047992
A2RU67	CGI_10017419	GO:0016021
A2RUS2	CGI_10003026	GO:0005829; GO:0008333; GO:0017112; GO:0044257; GO:0061024
A2RUS2	CGI_10019107	GO:0005829; GO:0008333; GO:0017112; GO:0044257; GO:0061024
A2RUV5	CGI_10027028	GO:0003676; GO:0004004; GO:0005524; GO:0005730; GO:0005737; GO:0010501; GO:0051321
A2RUW1	CGI_10015396	GO:0005150; GO:0006511; GO:0006914; GO:0006954; GO:0007165; GO:0016310; GO:0016604; GO:0019900; GO:0030855; GO:0031624; GO:0031625; GO:0032183; GO:0033235; GO:0035325; GO:0036010; GO:0043130; GO:0045087; GO:0048471; GO:0070062
A2RV80	CGI_10021884	GO:0006915; GO:0016021; GO:0031966
A2SWM2	CGI_10026002	GO:0001569; GO:0001944; GO:0003143; GO:0003319; GO:0003376; GO:0005765; GO:0016021; GO:0031982; GO:0046624; GO:0048703; GO:0055085; GO:0061035
A2T6X9	CGI_10023142	GO:0000981; GO:0001657; GO:0003677; GO:0005634; GO:0006351; GO:0006357; GO:0007399; GO:0030154; GO:0046982
A2T713	CGI_10011854	GO:0003677; GO:0005654; GO:0006351; GO:0006355; GO:0034605; GO:0046983
A2T7G9	CGI_10028397	GO:0001525; GO:0005635; GO:0005737; GO:0006915; GO:0016620; GO:0030154; GO:0051287
A2TED3	CGI_10005643	GO:0003677; GO:0005634; GO:0006351; GO:0007399; GO:0051091
A2TJ54	CGI_10008001	GO:0005537; GO:0005764; GO:0005829; GO:0006465; GO:0016021; GO:0042147; GO:0070085; GO:1904426
A2V7M9	CGI_10019969	GO:0000139; GO:0006505; GO:0006506; GO:0016021; GO:0016788; GO:0031227
A2VCL2	CGI_10002528	
A2VCW9	CGI_10022642	GO:0004753; GO:0005737; GO:0005739; GO:0006091; GO:0019878; GO:0033512; GO:0047130; GO:0047131
A2VCZ5	CGI_10026509	GO:0001104; GO:0006351; GO:0016592
A2VD23	CGI_10012775	GO:0005576; GO:0009590; GO:0043049
A2VD23	CGI_10016565	GO:0005576; GO:0009590; GO:0043049
A2VD23	CGI_10023068	GO:0005576; GO:0009590; GO:0043049
A2VD82	CGI_10009394	
A2VD82	CGI_10009708	
A2VDB3	CGI_10027138	GO:0003723; GO:0005634; GO:0005737
A2VDC2	CGI_10005358	GO:0003860; GO:0005739; GO:0006574
A2VDD2	CGI_10013079	
A2VDD2	CGI_10014996	
A2VDD2	CGI_10015739	
A2VDD2	CGI_10024577	
A2VDD2	CGI_10024843	
A2VDL9	CGI_10026244	GO:0005215; GO:0006810; GO:0016021
A2VDP4	CGI_10017888	GO:0000122; GO:0003700; GO:0005634; GO:0006351; GO:0044212; GO:0045944; GO:0046872
A2VDR2	CGI_10018071	GO:0000062; GO:0005737; GO:0008289
A2VDU3	CGI_10006842	GO:0000186; GO:0000187; GO:0000287; GO:0002726; GO:0004709; GO:0005524; GO:0005622; GO:0005671; GO:0005886; GO:0006351; GO:0006355; GO:0006915; GO:0007250; GO:0007252; GO:0007254; GO:0008385; GO:0032743; GO:0042802; GO:0043123; GO:0043507; GO:0043966; GO:0097110
A2VE15	CGI_10014375	GO:0006633; GO:0016021; GO:0016491
A2VE52	CGI_10019234	GO:0000175; GO:0003676; GO:0005730; GO:0005739; GO:0005758; GO:0005759; GO:0005925; GO:0090305
A2VE54	CGI_10015895	GO:0005886; GO:0016021
A2VE56	CGI_10007655	GO:0005634; GO:0006355
A2VE79	CGI_10006008	GO:0000287; GO:0000298; GO:0005634; GO:0005737; GO:0005829; GO:0008486; GO:0034431; GO:0034432; GO:0050072; GO:0052840; GO:0052843; GO:0052844; GO:0052845; GO:0052846; GO:0052847; GO:0052848; GO:0070062; GO:0071543; GO:0071544; GO:1901907; GO:1901909; GO:1901911
A2VE99	CGI_10022558	GO:0001725; GO:0005525; GO:0005737; GO:0007049; GO:0030054; GO:0030424; GO:0043197; GO:0051291; GO:0051301; GO:0070062
A2VEI2	CGI_10026057	GO:0005509; GO:0005743; GO:0005758; GO:0007615; GO:0016021; GO:0036444; GO:0051561; GO:0072375
A2XYY8	CGI_10020527	GO:0006479; GO:0008168
A3KCL7	CGI_10006363	GO:0005777; GO:0008445; GO:0046416; GO:0071949
A3KG59	CGI_10028928	GO:0005654; GO:0006508; GO:0016805; GO:0032268; GO:0070062
A3KMP2	CGI_10009070	GO:0070062
A3KMP2	CGI_10021648	GO:0070062
A3KMV1	CGI_10003687	GO:0005764; GO:0045742; GO:0051260
A3KMV5	CGI_10000224	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10001466	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10007052	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10007054	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10008924	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10010841	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10012452	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMV5	CGI_10012454	GO:0000792; GO:0003723; GO:0004839; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005765; GO:0005829; GO:0006511; GO:0006974; GO:0010008; GO:0030057; GO:0030867; GO:0070062
A3KMZ6	CGI_10025404	GO:0005507; GO:0005743; GO:0016021
A3KNI7	CGI_10026759	GO:0005634; GO:0005737; GO:0007049; GO:0051726
A3KPN8	CGI_10009069	
A3KPP4	CGI_10012560	GO:0005743; GO:0006839; GO:0016021; GO:0022857
A3KPP4	CGI_10022894	GO:0005743; GO:0006839; GO:0016021; GO:0022857
A3KPQ7	CGI_10015182	GO:0001947; GO:0003190; GO:0003318; GO:0004415; GO:0005509; GO:0005887; GO:0030214; GO:1900748; GO:1903670
A3KPQ7	CGI_10026658	GO:0001947; GO:0003190; GO:0003318; GO:0004415; GO:0005509; GO:0005887; GO:0030214; GO:1900748; GO:1903670
A3KPW7	CGI_10018310	GO:0005737; GO:0008318; GO:0018342; GO:1990234
A3KPW9	CGI_10008867	GO:0001822; GO:0005634; GO:0005829; GO:0006511; GO:0006810; GO:0007130; GO:0007283; GO:0007420; GO:0009790; GO:0010498; GO:0016569; GO:0018393; GO:0030324; GO:0030433; GO:0031593; GO:0032435; GO:0042771; GO:0042981; GO:0043022; GO:0045861; GO:0050821; GO:0061857; GO:0070059; GO:0070062; GO:0070628; GO:0071712; GO:0071816; GO:0071818
A3KQA5	CGI_10008688	GO:0005737
A3R064	CGI_10014378	GO:0005158; GO:0005737; GO:0005886
A3RLT6	CGI_10021852	GO:0003735; GO:0006412; GO:0015935
A4D0V7	CGI_10020074	GO:0005783
A4D161	CGI_10000353	
A4D263	CGI_10006803	
A4D2P6	CGI_10018620	GO:0030054; GO:0043197; GO:0045211; GO:0060292
A4FU69	CGI_10008411	GO:0005509
A4FUB0	CGI_10005935	
A4FUD6	CGI_10017796	GO:0005829; GO:0006909; GO:0006915; GO:0007010; GO:0016020; GO:0017124; GO:0060326; GO:0098609
A4FUE7	CGI_10022985	GO:0046872
A4FUI1	CGI_10013574	GO:0005739
A4FUY7	CGI_10000456	GO:0005829; GO:0006777; GO:0016607; GO:0019008; GO:0030366; GO:0032324
A4FV58	CGI_10008280	GO:0001666; GO:0002244; GO:0003954; GO:0010468; GO:0016226; GO:0032364; GO:0046872; GO:0051536; GO:0051539; GO:0097361
A4FV97	CGI_10022434	GO:0000470; GO:0001649; GO:0003723; GO:0003730; GO:0005730; GO:0016020; GO:0030686; GO:0032880; GO:0042981; GO:0045296; GO:0048027; GO:2000772
A4G5V4	CGI_10008294	
A4IF62	CGI_10012624	GO:0003677; GO:0003682; GO:0003899; GO:0005666; GO:0006383; GO:0016020; GO:0032728; GO:0045087; GO:0046872; GO:0051607; GO:1903146; GO:1903955
A4IF63	CGI_10000692	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10001461	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10001535	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10006649	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10007414	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10007901	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10008922	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10009108	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10011467	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10011500	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10012090	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10012261	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10015676	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10016289	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10017777	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10019358	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10019810	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10022686	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10023515	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10023622	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10024920	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10025275	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10026575	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10027071	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF63	CGI_10027948	GO:0004842; GO:0005737; GO:0008270; GO:0043523
A4IF87	CGI_10011812	GO:0005778; GO:0006650; GO:0008611; GO:0016287
A4IF97	CGI_10003913	GO:0001725; GO:0005509; GO:0005903; GO:0008360; GO:0016460; GO:0030018; GO:0032036; GO:0045177; GO:0070062; GO:0099738
A4IFJ5	CGI_10013325	GO:0004622; GO:0004623; GO:0005509; GO:0005544; GO:0005783; GO:0005794; GO:0005811; GO:0005829; GO:0009395; GO:0031410; GO:0042127; GO:0046456; GO:0050482; GO:0071236
A4IFK2	CGI_10020072	GO:0016021
A4IFK9	CGI_10003420	GO:0005737; GO:0005794; GO:0007019; GO:0015631; GO:0019904; GO:0030424; GO:0030426; GO:0031110; GO:0031122; GO:0031175; GO:0035021; GO:0043005; GO:0043087; GO:0051493
A4IGF3	CGI_10018540	GO:0004222; GO:0046872
A4IGL7	CGI_10000535	GO:0004601; GO:0005615; GO:0006979; GO:0020037; GO:0042744; GO:0046872
A4IGL7	CGI_10014928	GO:0004601; GO:0005615; GO:0006979; GO:0020037; GO:0042744; GO:0046872
A4IGL7	CGI_10015472	GO:0004601; GO:0005615; GO:0006979; GO:0020037; GO:0042744; GO:0046872
A4IGY3	CGI_10017018	GO:0005634; GO:0005737; GO:0046872
A4IH24	CGI_10012814	GO:0000922; GO:0005634; GO:0005737; GO:0005874; GO:0007049; GO:0032147; GO:0051301; GO:0060236
A4IH36	CGI_10019070	GO:0005179; GO:0005576; GO:0046324
A4IH75	CGI_10015743	GO:0000045; GO:0000407
A4IHB9	CGI_10025011	GO:0005886; GO:0006814; GO:0010008; GO:0015299; GO:0016021; GO:0030054; GO:0030672; GO:0031966
A4IHB9	CGI_10025014	GO:0005886; GO:0006814; GO:0010008; GO:0015299; GO:0016021; GO:0030054; GO:0030672; GO:0031966
A4IHB9	CGI_10025881	GO:0005886; GO:0006814; GO:0010008; GO:0015299; GO:0016021; GO:0030054; GO:0030672; GO:0031966
A4IHD2	CGI_10014741	GO:0003677; GO:0004386; GO:0005524; GO:0005634
A4IHD2	CGI_10015304	GO:0003677; GO:0004386; GO:0005524; GO:0005634
A4IHD2	CGI_10021921	GO:0003677; GO:0004386; GO:0005524; GO:0005634
A4IHD2	CGI_10021923	GO:0003677; GO:0004386; GO:0005524; GO:0005634
A4IHR1	CGI_10003919	GO:0005215; GO:0005879; GO:0005929; GO:0018095; GO:0030992; GO:0042073; GO:0060271
A4IHS0	CGI_10001835	GO:0005739; GO:0008168; GO:0090646
